,epsilon,g,gamma_hot,gamma_cold,temperature_hot,temperature_cold,concurrence
1181,1,0.02,0.001,0.1,58.2,0.2,0.005743012723348283
1182,1,0.02,0.001,0.1,58.300000000000004,0.2,0.005631620054501182
1183,1,0.02,0.001,0.1,58.400000000000006,0.2,0.005520411638918355
1184,1,0.02,0.001,0.1,58.50000000000001,0.2,0.0054093872243559105
1185,1,0.02,0.001,0.1,58.6,0.2,0.005298546557596966
1186,1,0.02,0.001,0.1,58.7,0.2,0.005187889384473357
1187,1,0.02,0.001,0.1,58.800000000000004,0.2,0.005077415449885214
1188,1,0.02,0.001,0.1,58.900000000000006,0.2,0.004967124497816319
1189,1,0.02,0.001,0.1,59.00000000000001,0.2,0.004857016271359194
1190,1,0.02,0.001,0.1,59.1,0.2,0.004747090512729549
1191,1,0.02,0.001,0.1,59.2,0.2,0.004637346963285407
1192,1,0.02,0.001,0.1,59.300000000000004,0.2,0.004527785363546723
1193,1,0.02,0.001,0.1,59.400000000000006,0.2,0.004418405453212211
1194,1,0.02,0.001,0.1,59.50000000000001,0.2,0.004309206971178134
1195,1,0.02,0.001,0.1,59.6,0.2,0.00420018965555569
1196,1,0.02,0.001,0.1,59.7,0.2,0.0040913532436875795
1197,1,0.02,0.001,0.1,59.800000000000004,0.2,0.003982697472165449
1198,1,0.02,0.001,0.1,59.900000000000006,0.2,0.0038742220768483437
1199,1,0.02,0.001,0.1,60.00000000000001,0.2,0.0037659267928773082
1200,1,0.02,0.001,0.1,0.1,0.25,0.0
1201,1,0.02,0.001,0.1,0.2,0.25,0.0
1202,1,0.02,0.001,0.1,0.30000000000000004,0.25,0.0
1203,1,0.02,0.001,0.1,0.4,0.25,0.0
1204,1,0.02,0.001,0.1,0.5,0.25,0.0
1205,1,0.02,0.001,0.1,0.6,0.25,0.0
1206,1,0.02,0.001,0.1,0.7000000000000001,0.25,0.0
1207,1,0.02,0.001,0.1,0.8,0.25,0.0
1208,1,0.02,0.001,0.1,0.9,0.25,0.0
1209,1,0.02,0.001,0.1,1.0,0.25,0.0
1210,1,0.02,0.001,0.1,1.1,0.25,0.0
1211,1,0.02,0.001,0.1,1.2000000000000002,0.25,0.0
1212,1,0.02,0.001,0.1,1.3000000000000003,0.25,0.0
1213,1,0.02,0.001,0.1,1.4000000000000001,0.25,0.0
1214,1,0.02,0.001,0.1,1.5000000000000002,0.25,0.0
1215,1,0.02,0.001,0.1,1.6,0.25,0.0
1216,1,0.02,0.001,0.1,1.7000000000000002,0.25,0.0
1217,1,0.02,0.001,0.1,1.8000000000000003,0.25,0.0
1218,1,0.02,0.001,0.1,1.9000000000000001,0.25,0.0
1219,1,0.02,0.001,0.1,2.0,0.25,0.0
1220,1,0.02,0.001,0.1,2.1,0.25,0.0
1221,1,0.02,0.001,0.1,2.2,0.25,0.0
1222,1,0.02,0.001,0.1,2.3000000000000003,0.25,0.0
1223,1,0.02,0.001,0.1,2.4000000000000004,0.25,0.0
1224,1,0.02,0.001,0.1,2.5000000000000004,0.25,0.0
1225,1,0.02,0.001,0.1,2.6,0.25,0.0
1226,1,0.02,0.001,0.1,2.7,0.25,0.0
1227,1,0.02,0.001,0.1,2.8000000000000003,0.25,0.0
1228,1,0.02,0.001,0.1,2.9000000000000004,0.25,0.0
1229,1,0.02,0.001,0.1,3.0000000000000004,0.25,0.0
1230,1,0.02,0.001,0.1,3.1,0.25,0.0
1231,1,0.02,0.001,0.1,3.2,0.25,0.0
1232,1,0.02,0.001,0.1,3.3000000000000003,0.25,0.0
1233,1,0.02,0.001,0.1,3.4000000000000004,0.25,0.0
1234,1,0.02,0.001,0.1,3.5000000000000004,0.25,0.0
1235,1,0.02,0.001,0.1,3.6,0.25,0.0
1236,1,0.02,0.001,0.1,3.7,0.25,0.0
1237,1,0.02,0.001,0.1,3.8000000000000003,0.25,0.0
1238,1,0.02,0.001,0.1,3.9000000000000004,0.25,0.0
1239,1,0.02,0.001,0.1,4.0,0.25,0.0
1240,1,0.02,0.001,0.1,4.1,0.25,0.0
1241,1,0.02,0.001,0.1,4.2,0.25,0.0
1242,1,0.02,0.001,0.1,4.3,0.25,0.0
1243,1,0.02,0.001,0.1,4.3999999999999995,0.25,0.0
1244,1,0.02,0.001,0.1,4.5,0.25,0.0
1245,1,0.02,0.001,0.1,4.6,0.25,0.0
1246,1,0.02,0.001,0.1,4.7,0.25,0.0
1247,1,0.02,0.001,0.1,4.8,0.25,0.0
1248,1,0.02,0.001,0.1,4.9,0.25,0.0
1249,1,0.02,0.001,0.1,5.0,0.25,0.0
1250,1,0.02,0.001,0.1,5.1,0.25,0.0
1251,1,0.02,0.001,0.1,5.2,0.25,0.0
1252,1,0.02,0.001,0.1,5.3,0.25,0.0
1253,1,0.02,0.001,0.1,5.4,0.25,0.0
1254,1,0.02,0.001,0.1,5.5,0.25,0.0
1255,1,0.02,0.001,0.1,5.6,0.25,5.0879033271722385e-05
1256,1,0.02,0.001,0.1,5.7,0.25,0.0006962172351560741
1257,1,0.02,0.001,0.1,5.8,0.25,0.0013283153324628906
1258,1,0.02,0.001,0.1,5.9,0.25,0.001947340608436876
1259,1,0.02,0.001,0.1,6.0,0.25,0.002553463738316882
1260,1,0.02,0.001,0.1,6.1,0.25,0.003146858118924397
1261,1,0.02,0.001,0.1,6.2,0.25,0.0037276992702110177
1262,1,0.02,0.001,0.1,6.3,0.25,0.004296164301189585
1263,1,0.02,0.001,0.1,6.4,0.25,0.00485243143353048
1264,1,0.02,0.001,0.1,6.5,0.25,0.005396679576842808
1265,1,0.02,0.001,0.1,6.6,0.25,0.0059290879503285515
1266,1,0.02,0.001,0.1,6.7,0.25,0.006449835746065662
1267,1,0.02,0.001,0.1,6.8,0.25,0.006959101829694007
1268,1,0.02,0.001,0.1,6.9,0.25,0.007457064474723857
1269,1,0.02,0.001,0.1,7.0,0.25,0.007943901127086934
1270,1,0.02,0.001,0.1,7.1,0.25,0.008419788196905684
1271,1,0.02,0.001,0.1,7.2,0.25,0.008884900874765154
1272,1,0.02,0.001,0.1,7.3,0.25,0.009339412970054656
1273,1,0.02,0.001,0.1,7.4,0.25,0.009783496769192098
1274,1,0.02,0.001,0.1,7.5,0.25,0.010217322911766098
1275,1,0.02,0.001,0.1,7.6,0.25,0.010641060282826131
1276,1,0.02,0.001,0.1,7.7,0.25,0.01105487591972875
1277,1,0.02,0.001,0.1,7.8,0.25,0.011458934932104835
1278,1,0.02,0.001,0.1,7.9,0.25,0.011853400433652128
1279,1,0.02,0.001,0.1,8.0,0.25,0.01223843348458607
1280,1,0.02,0.001,0.1,8.1,0.25,0.012614193043693035
1281,1,0.02,0.001,0.1,8.2,0.25,0.012980835929032462
1282,1,0.02,0.001,0.1,8.3,0.25,0.0133385167864268
1283,1,0.02,0.001,0.1,8.4,0.25,0.013687388064957447
1284,1,0.02,0.001,0.1,8.5,0.25,0.014027599998762193
1285,1,0.02,0.001,0.1,8.6,0.25,0.014359300594495403
1286,1,0.02,0.001,0.1,8.7,0.25,0.014682635623870323
1287,1,0.02,0.001,0.1,8.8,0.25,0.0149977486207594
1288,1,0.02,0.001,0.1,8.9,0.25,0.015304780882377921
1289,1,0.02,0.001,0.1,9.0,0.25,0.015603871474117778
1290,1,0.02,0.001,0.1,9.1,0.25,0.01589515723764186
1291,1,0.02,0.001,0.1,9.2,0.25,0.01617877280188304
1292,1,0.02,0.001,0.1,9.3,0.25,0.01645485059662635
1293,1,0.02,0.001,0.1,9.4,0.25,0.016723520868381185
1294,1,0.02,0.001,0.1,9.5,0.25,0.016984911698280203
1295,1,0.02,0.001,0.1,9.6,0.25,0.017239149021762226
1296,1,0.02,0.001,0.1,9.700000000000001,0.25,0.017486356649821785
1297,1,0.02,0.001,0.1,9.8,0.25,0.017726656291628087
1298,1,0.02,0.001,0.1,9.9,0.25,0.01796016757833103
1299,1,0.02,0.001,0.1,10.0,0.25,0.01818700808789449
1300,1,0.02,0.001,0.1,10.1,0.25,0.01840729337080715
1301,1,0.02,0.001,0.1,10.200000000000001,0.25,0.018621136976536543
1302,1,0.02,0.001,0.1,10.3,0.25,0.018828650480606685
1303,1,0.02,0.001,0.1,10.4,0.25,0.019029943512187293
1304,1,0.02,0.001,0.1,10.5,0.25,0.019225123782098046
1305,1,0.02,0.001,0.1,10.6,0.25,0.01941429711113377
1306,1,0.02,0.001,0.1,10.700000000000001,0.25,0.019597567458633804
1307,1,0.02,0.001,0.1,10.8,0.25,0.01977503695121859
1308,1,0.02,0.001,0.1,10.9,0.25,0.019946805911630044
1309,1,0.02,0.001,0.1,11.0,0.25,0.02011297288761309
1310,1,0.02,0.001,0.1,11.1,0.25,0.020273634680788622
1311,1,0.02,0.001,0.1,11.200000000000001,0.25,0.020428886375465673
1312,1,0.02,0.001,0.1,11.3,0.25,0.02057882136735408
1313,1,0.02,0.001,0.1,11.4,0.25,0.020723531392133048
1314,1,0.02,0.001,0.1,11.5,0.25,0.020863106553849098
1315,1,0.02,0.001,0.1,11.6,0.25,0.020997635353104126
1316,1,0.02,0.001,0.1,11.700000000000001,0.25,0.021127204715013958
1317,1,0.02,0.001,0.1,11.8,0.25,0.0212519000169072
1318,1,0.02,0.001,0.1,11.9,0.25,0.02137180511574793
1319,1,0.02,0.001,0.1,12.0,0.25,0.021487002375260276
1320,1,0.02,0.001,0.1,12.1,0.25,0.021597572692740617
1321,1,0.02,0.001,0.1,12.200000000000001,0.25,0.021703595525542088
1322,1,0.02,0.001,0.1,12.3,0.25,0.02180514891721968
1323,1,0.02,0.001,0.1,12.4,0.25,0.021902309523327522
1324,1,0.02,0.001,0.1,12.5,0.25,0.021995152636854937
1325,1,0.02,0.001,0.1,12.6,0.25,0.02208375221329994
1326,1,0.02,0.001,0.1,12.700000000000001,0.25,0.022168180895369264
1327,1,0.02,0.001,0.1,12.8,0.25,0.022248510037304325
1328,1,0.02,0.001,0.1,12.9,0.25,0.02232480972882569
1329,1,0.02,0.001,0.1,13.0,0.25,0.0223971488186987
1330,1,0.02,0.001,0.1,13.1,0.25,0.022465594937910977
1331,1,0.02,0.001,0.1,13.200000000000001,0.25,0.02253021452247069
1332,1,0.02,0.001,0.1,13.3,0.25,0.02259107283581655
1333,1,0.02,0.001,0.1,13.4,0.25,0.022648233990846128
1334,1,0.02,0.001,0.1,13.5,0.25,0.022701760971561014
1335,1,0.02,0.001,0.1,13.6,0.25,0.022751715654330457
1336,1,0.02,0.001,0.1,13.700000000000001,0.25,0.02279815882877849
1337,1,0.02,0.001,0.1,13.8,0.25,0.02284115021829317
1338,1,0.02,0.001,0.1,13.9,0.25,0.02288074850016376
1339,1,0.02,0.001,0.1,14.0,0.25,0.022917011325348863
1340,1,0.02,0.001,0.1,14.1,0.25,0.022949995337878438
1341,1,0.02,0.001,0.1,14.200000000000001,0.25,0.022979756193894352
1342,1,0.02,0.001,0.1,14.3,0.25,0.023006348580332722
1343,1,0.02,0.001,0.1,14.4,0.25,0.02302982623325417
1344,1,0.02,0.001,0.1,14.5,0.25,0.02305024195582483
1345,1,0.02,0.001,0.1,14.6,0.25,0.023067647635953238
1346,1,0.02,0.001,0.1,14.700000000000001,0.25,0.023082094263589075
1347,1,0.02,0.001,0.1,14.8,0.25,0.023093631947687116
1348,1,0.02,0.001,0.1,14.9,0.25,0.023102309932842888
1349,1,0.02,0.001,0.1,15.0,0.25,0.023108176615603108
1350,1,0.02,0.001,0.1,15.1,0.25,0.02311127956045858
1351,1,0.02,0.001,0.1,15.200000000000001,0.25,0.02311166551552433
1352,1,0.02,0.001,0.1,15.3,0.25,0.02310938042790812
1353,1,0.02,0.001,0.1,15.4,0.25,0.023104469458780814
1354,1,0.02,0.001,0.1,15.5,0.25,0.023096976998143372
1355,1,0.02,0.001,0.1,15.6,0.25,0.023086946679306677
1356,1,0.02,0.001,0.1,15.700000000000001,0.25,0.023074421393079563
1357,1,0.02,0.001,0.1,15.8,0.25,0.023059443301678088
1358,1,0.02,0.001,0.1,15.9,0.25,0.023042053852355467
1359,1,0.02,0.001,0.1,16.0,0.25,0.023022293790761688
1360,1,0.02,0.001,0.1,16.1,0.25,0.02300020317403518
1361,1,0.02,0.001,0.1,16.200000000000003,0.25,0.02297582138363479
1362,1,0.02,0.001,0.1,16.3,0.25,0.022949187137912677
1363,1,0.02,0.001,0.1,16.400000000000002,0.25,0.02292033850443737
1364,1,0.02,0.001,0.1,16.500000000000004,0.25,0.02288931291206964
1365,1,0.02,0.001,0.1,16.6,0.25,0.022856147162795194
1366,1,0.02,0.001,0.1,16.700000000000003,0.25,0.02282087744332314
1367,1,0.02,0.001,0.1,16.8,0.25,0.022783539336448312
1368,1,0.02,0.001,0.1,16.900000000000002,0.25,0.02274416783218825
1369,1,0.02,0.001,0.1,17.000000000000004,0.25,0.02270279733869686
1370,1,0.02,0.001,0.1,17.1,0.25,0.022659461692958054
1371,1,0.02,0.001,0.1,17.200000000000003,0.25,0.022614194171266585
1372,1,0.02,0.001,0.1,17.3,0.25,0.022567027499497478
1373,1,0.02,0.001,0.1,17.400000000000002,0.25,0.02251799386317129
1374,1,0.02,0.001,0.1,17.500000000000004,0.25,0.022467124917317248
1375,1,0.02,0.001,0.1,17.6,0.25,0.022414451796138435
1376,1,0.02,0.001,0.1,17.700000000000003,0.25,0.022360005122485746
1377,1,0.02,0.001,0.1,17.8,0.25,0.022303815017140446
1378,1,0.02,0.001,0.1,17.900000000000002,0.25,0.022245911107912627
1379,1,0.02,0.001,0.1,18.000000000000004,0.25,0.022186322538558803
1380,1,0.02,0.001,0.1,18.1,0.25,0.0221250779775203
1381,1,0.02,0.001,0.1,18.200000000000003,0.25,0.02206220562648898
1382,1,0.02,0.001,0.1,18.3,0.25,0.0219977332288024
1383,1,0.02,0.001,0.1,18.400000000000002,0.25,0.02193168807767215
1384,1,0.02,0.001,0.1,18.500000000000004,0.25,0.021864097024248547
1385,1,0.02,0.001,0.1,18.6,0.25,0.021794986485526774
1386,1,0.02,0.001,0.1,18.700000000000003,0.25,0.02172438245209521
1387,1,0.02,0.001,0.1,18.8,0.25,0.021652310495731623
1388,1,0.02,0.001,0.1,18.900000000000002,0.25,0.021578795776848743
1389,1,0.02,0.001,0.1,19.000000000000004,0.25,0.02150386305179329
1390,1,0.02,0.001,0.1,19.1,0.25,0.02142753668000203
1391,1,0.02,0.001,0.1,19.200000000000003,0.25,0.021349840631016012
1392,1,0.02,0.001,0.1,19.300000000000004,0.25,0.02127079849135785
1393,1,0.02,0.001,0.1,19.400000000000002,0.25,0.021190433471274882
1394,1,0.02,0.001,0.1,19.500000000000004,0.25,0.021108768411348622
1395,1,0.02,0.001,0.1,19.6,0.25,0.021025825788976507
1396,1,0.02,0.001,0.1,19.700000000000003,0.25,0.020941627724727005
1397,1,0.02,0.001,0.1,19.800000000000004,0.25,0.020856195988570456
1398,1,0.02,0.001,0.1,19.900000000000002,0.25,0.02076955200598979
1399,1,0.02,0.001,0.1,20.000000000000004,0.25,0.020681716863971453
1400,1,0.02,0.001,0.1,20.1,0.25,0.020592711316880515
1401,1,0.02,0.001,0.1,20.200000000000003,0.25,0.02050255579222305
1402,1,0.02,0.001,0.1,20.300000000000004,0.25,0.020411270396296734
1403,1,0.02,0.001,0.1,20.400000000000002,0.25,0.02031887491973159
1404,1,0.02,0.001,0.1,20.500000000000004,0.25,0.020225388842924914
1405,1,0.02,0.001,0.1,20.6,0.25,0.02013083134137353
1406,1,0.02,0.001,0.1,20.700000000000003,0.25,0.020035221290899373
1407,1,0.02,0.001,0.1,20.800000000000004,0.25,0.019938577272780277
1408,1,0.02,0.001,0.1,20.900000000000002,0.25,0.01984091757877901
1409,1,0.02,0.001,0.1,21.000000000000004,0.25,0.01974226021607768
1410,1,0.02,0.001,0.1,21.1,0.25,0.01964262291211861
1411,1,0.02,0.001,0.1,21.200000000000003,0.25,0.019542023119352353
1412,1,0.02,0.001,0.1,21.300000000000004,0.25,0.019440478019897574
1413,1,0.02,0.001,0.1,21.400000000000002,0.25,0.019338004530109157
1414,1,0.02,0.001,0.1,21.500000000000004,0.25,0.01923461930506381
1415,1,0.02,0.001,0.1,21.6,0.25,0.019130338742959427
1416,1,0.02,0.001,0.1,21.700000000000003,0.25,0.019025178989430756
1417,1,0.02,0.001,0.1,21.800000000000004,0.25,0.018919155941786607
1418,1,0.02,0.001,0.1,21.900000000000002,0.25,0.018812285253164897
1419,1,0.02,0.001,0.1,22.000000000000004,0.25,0.018704582336610584
1420,1,0.02,0.001,0.1,22.1,0.25,0.018596062369080187
1421,1,0.02,0.001,0.1,22.200000000000003,0.25,0.018486740295367114
1422,1,0.02,0.001,0.1,22.300000000000004,0.25,0.018376630831957952
1423,1,0.02,0.001,0.1,22.400000000000002,0.25,0.018265748470815177
1424,1,0.02,0.001,0.1,22.500000000000004,0.25,0.018154107483089793
1425,1,0.02,0.001,0.1,22.6,0.25,0.018041721922766568
1426,1,0.02,0.001,0.1,22.700000000000003,0.25,0.017928605630240922
1427,1,0.02,0.001,0.1,22.800000000000004,0.25,0.017814772235829807
1428,1,0.02,0.001,0.1,22.900000000000002,0.25,0.01770023516321919
1429,1,0.02,0.001,0.1,23.000000000000004,0.25,0.017585007632847573
1430,1,0.02,0.001,0.1,23.1,0.25,0.017469102665227436
1431,1,0.02,0.001,0.1,23.200000000000003,0.25,0.017352533084206402
1432,1,0.02,0.001,0.1,23.300000000000004,0.25,0.01723531152016866
1433,1,0.02,0.001,0.1,23.400000000000002,0.25,0.01711745041317813
1434,1,0.02,0.001,0.1,23.500000000000004,0.25,0.01699896201606592
1435,1,0.02,0.001,0.1,23.6,0.25,0.01687985839745923
1436,1,0.02,0.001,0.1,23.700000000000003,0.25,0.01676015144475739
1437,1,0.02,0.001,0.1,23.800000000000004,0.25,0.016639852867054362
1438,1,0.02,0.001,0.1,23.900000000000002,0.25,0.01651897419800688
1439,1,0.02,0.001,0.1,24.000000000000004,0.25,0.0163975267986528
1440,1,0.02,0.001,0.1,24.1,0.25,0.016275521860178922
1441,1,0.02,0.001,0.1,24.200000000000003,0.25,0.016152970406637518
1442,1,0.02,0.001,0.1,24.300000000000004,0.25,0.016029883297615163
1443,1,0.02,0.001,0.1,24.400000000000002,0.25,0.01590627123085645
1444,1,0.02,0.001,0.1,24.500000000000004,0.25,0.0157821447448361
1445,1,0.02,0.001,0.1,24.6,0.25,0.015657514221289956
1446,1,0.02,0.001,0.1,24.700000000000003,0.25,0.015532389887698353
1447,1,0.02,0.001,0.1,24.800000000000004,0.25,0.015406781819727634
1448,1,0.02,0.001,0.1,24.900000000000002,0.25,0.015280699943626803
1449,1,0.02,0.001,0.1,25.000000000000004,0.25,0.015154154038582036
1450,1,0.02,0.001,0.1,25.1,0.25,0.015027153739032025
1451,1,0.02,0.001,0.1,25.200000000000003,0.25,0.014899708536940476
1452,1,0.02,0.001,0.1,25.300000000000004,0.25,0.01477182778402835
1453,1,0.02,0.001,0.1,25.400000000000002,0.25,0.0146435206939705
1454,1,0.02,0.001,0.1,25.500000000000004,0.25,0.014514796344549975
1455,1,0.02,0.001,0.1,25.6,0.25,0.014385663679777623
1456,1,0.02,0.001,0.1,25.700000000000003,0.25,0.014256131511973129
1457,1,0.02,0.001,0.1,25.800000000000004,0.25,0.014126208523812078
1458,1,0.02,0.001,0.1,25.900000000000002,0.25,0.013995903270335106
1459,1,0.02,0.001,0.1,26.000000000000004,0.25,0.013865224180924056
1460,1,0.02,0.001,0.1,26.1,0.25,0.013734179561243919
1461,1,0.02,0.001,0.1,26.200000000000003,0.25,0.013602777595150925
1462,1,0.02,0.001,0.1,26.300000000000004,0.25,0.013471026346567966
1463,1,0.02,0.001,0.1,26.400000000000002,0.25,0.01333893376132892
1464,1,0.02,0.001,0.1,26.500000000000004,0.25,0.013206507668989058
1465,1,0.02,0.001,0.1,26.6,0.25,0.013073755784607385
1466,1,0.02,0.001,0.1,26.700000000000003,0.25,0.012940685710497224
1467,1,0.02,0.001,0.1,26.800000000000004,0.25,0.012807304937947017
1468,1,0.02,0.001,0.1,26.900000000000002,0.25,0.012673620848912284
1469,1,0.02,0.001,0.1,27.000000000000004,0.25,0.01253964071767856
1470,1,0.02,0.001,0.1,27.1,0.25,0.012405371712497469
1471,1,0.02,0.001,0.1,27.200000000000003,0.25,0.012270820897193148
1472,1,0.02,0.001,0.1,27.300000000000004,0.25,0.01213599523274382
1473,1,0.02,0.001,0.1,27.400000000000002,0.25,0.012000901578834995
1474,1,0.02,0.001,0.1,27.500000000000004,0.25,0.011865546695389174
1475,1,0.02,0.001,0.1,27.6,0.25,0.011729937244065007
1476,1,0.02,0.001,0.1,27.700000000000003,0.25,0.011594079789738705
1477,1,0.02,0.001,0.1,27.800000000000004,0.25,0.011457980801954405
1478,1,0.02,0.001,0.1,27.900000000000002,0.25,0.011321646656352762
1479,1,0.02,0.001,0.1,28.000000000000004,0.25,0.011185083636077627
1480,1,0.02,0.001,0.1,28.1,0.25,0.011048297933155642
1481,1,0.02,0.001,0.1,28.200000000000003,0.25,0.010911295649856968
1482,1,0.02,0.001,0.1,28.300000000000004,0.25,0.010774082800030088
1483,1,0.02,0.001,0.1,28.400000000000002,0.25,0.01063666531041843
1484,1,0.02,0.001,0.1,28.500000000000004,0.25,0.010499049021950063
1485,1,0.02,0.001,0.1,28.6,0.25,0.010361239691013033
1486,1,0.02,0.001,0.1,28.700000000000003,0.25,0.01022324299070352
1487,1,0.02,0.001,0.1,28.800000000000004,0.25,0.010085064512057117
1488,1,0.02,0.001,0.1,28.900000000000002,0.25,0.009946709765259618
1489,1,0.02,0.001,0.1,29.000000000000004,0.25,0.009808184180837301
1490,1,0.02,0.001,0.1,29.1,0.25,0.009669493110827806
1491,1,0.02,0.001,0.1,29.200000000000003,0.25,0.00953064182993344
1492,1,0.02,0.001,0.1,29.300000000000004,0.25,0.009391635536654681
1493,1,0.02,0.001,0.1,29.400000000000002,0.25,0.009252479354404278
1494,1,0.02,0.001,0.1,29.500000000000004,0.25,0.009113178332606622
1495,1,0.02,0.001,0.1,29.6,0.25,0.008973737447775708
1496,1,0.02,0.001,0.1,29.700000000000003,0.25,0.008834161604579525
1497,1,0.02,0.001,0.1,29.800000000000004,0.25,0.008694455636883043
1498,1,0.02,0.001,0.1,29.900000000000002,0.25,0.008554624308779311
1499,1,0.02,0.001,0.1,30.000000000000004,0.25,0.008414672315599031
1500,1,0.02,0.001,0.1,30.1,0.25,0.00827460428490949
1501,1,0.02,0.001,0.1,30.200000000000003,0.25,0.008134424777492301
1502,1,0.02,0.001,0.1,30.300000000000004,0.25,0.00799413828831036
1503,1,0.02,0.001,0.1,30.400000000000002,0.25,0.00785374924745448
1504,1,0.02,0.001,0.1,30.500000000000004,0.25,0.007713262021080559
1505,1,0.02,0.001,0.1,30.6,0.25,0.0075726809123272745
1506,1,0.02,0.001,0.1,30.700000000000003,0.25,0.0074320101622221135
1507,1,0.02,0.001,0.1,30.800000000000004,0.25,0.00729125395057157
1508,1,0.02,0.001,0.1,30.900000000000002,0.25,0.007150416396838652
1509,1,0.02,0.001,0.1,31.000000000000004,0.25,0.007009501561004786
1510,1,0.02,0.001,0.1,31.1,0.25,0.006868513444421451
1511,1,0.02,0.001,0.1,31.200000000000003,0.25,0.00672745599064422
1512,1,0.02,0.001,0.1,31.300000000000004,0.25,0.0065863330862577715
1513,1,0.02,0.001,0.1,31.400000000000002,0.25,0.006445148561684939
1514,1,0.02,0.001,0.1,31.500000000000004,0.25,0.006303906191986029
1515,1,0.02,0.001,0.1,31.6,0.25,0.006162609697643061
1516,1,0.02,0.001,0.1,31.700000000000003,0.25,0.006021262745332948
1517,1,0.02,0.001,0.1,31.800000000000004,0.25,0.005879868948690102
1518,1,0.02,0.001,0.1,31.900000000000002,0.25,0.005738431869055205
1519,1,0.02,0.001,0.1,32.0,0.25,0.005596955016212754
1520,1,0.02,0.001,0.1,32.1,0.25,0.005455441849118815
1521,1,0.02,0.001,0.1,32.2,0.25,0.005313895776615736
1522,1,0.02,0.001,0.1,32.300000000000004,0.25,0.005172320158137539
1523,1,0.02,0.001,0.1,32.400000000000006,0.25,0.005030718304402014
1524,1,0.02,0.001,0.1,32.5,0.25,0.00488909347809631
1525,1,0.02,0.001,0.1,32.6,0.25,0.004747448894547354
1526,1,0.02,0.001,0.1,32.7,0.25,0.0046057877223858665
1527,1,0.02,0.001,0.1,32.800000000000004,0.25,0.004464113084198779
1528,1,0.02,0.001,0.1,32.900000000000006,0.25,0.004322428057169932
1529,1,0.02,0.001,0.1,33.0,0.25,0.004180735673716206
1530,1,0.02,0.001,0.1,33.1,0.25,0.004039038922106816
1531,1,0.02,0.001,0.1,33.2,0.25,0.0038973407470812432
1532,1,0.02,0.001,0.1,33.300000000000004,0.25,0.0037556440504497787
1533,1,0.02,0.001,0.1,33.400000000000006,0.25,0.003613951691692152
1534,1,0.02,0.001,0.1,33.5,0.25,0.00347226648854268
1535,1,0.02,0.001,0.1,33.6,0.25,0.0033305912175678187
1536,1,0.02,0.001,0.1,33.7,0.25,0.0031889286147362
1537,1,0.02,0.001,0.1,33.800000000000004,0.25,0.0030472813759784764
1538,1,0.02,0.001,0.1,33.900000000000006,0.25,0.002905652157739462
1539,1,0.02,0.001,0.1,34.0,0.25,0.0027640435775226208
1540,1,0.02,0.001,0.1,34.1,0.25,0.0026224582144252634
1541,1,0.02,0.001,0.1,34.2,0.25,0.0024808986096679017
1542,1,0.02,0.001,0.1,34.300000000000004,0.25,0.0023393672671125354
1543,1,0.02,0.001,0.1,34.400000000000006,0.25,0.0021978666537762342
1544,1,0.02,0.001,0.1,34.5,0.25,0.0020563992003357
1545,1,0.02,0.001,0.1,34.6,0.25,0.0019149673016251242
1546,1,0.02,0.001,0.1,34.7,0.25,0.0017735733171246534
1547,1,0.02,0.001,0.1,34.800000000000004,0.25,0.0016322195714451385
1548,1,0.02,0.001,0.1,34.900000000000006,0.25,0.0014909083548030125
1549,1,0.02,0.001,0.1,35.0,0.25,0.0013496419234896653
1550,1,0.02,0.001,0.1,35.1,0.25,0.0012084225003316032
1551,1,0.02,0.001,0.1,35.2,0.25,0.001067252275148256
1552,1,0.02,0.001,0.1,35.300000000000004,0.25,0.0009261334051979334
1553,1,0.02,0.001,0.1,35.400000000000006,0.25,0.0007850680156226697
1554,1,0.02,0.001,0.1,35.5,0.25,0.000644058199880386
1555,1,0.02,0.001,0.1,35.6,0.25,0.0005031060201775156
1556,1,0.02,0.001,0.1,35.7,0.25,0.0003622135078883079
1557,1,0.02,0.001,0.1,35.800000000000004,0.25,0.00022138266397658812
1558,1,0.02,0.001,0.1,35.900000000000006,0.25,8.06154594015368e-05
1559,1,0.02,0.001,0.1,36.0,0.25,0.0
1560,1,0.02,0.001,0.1,36.1,0.25,0.0
1561,1,0.02,0.001,0.1,36.2,0.25,0.0
1562,1,0.02,0.001,0.1,36.300000000000004,0.25,0.0
1563,1,0.02,0.001,0.1,36.400000000000006,0.25,0.0
1564,1,0.02,0.001,0.1,36.5,0.25,0.0
1565,1,0.02,0.001,0.1,36.6,0.25,0.0
1566,1,0.02,0.001,0.1,36.7,0.25,0.0
1567,1,0.02,0.001,0.1,36.800000000000004,0.25,0.0
1568,1,0.02,0.001,0.1,36.900000000000006,0.25,0.0
1569,1,0.02,0.001,0.1,37.0,0.25,0.0
1570,1,0.02,0.001,0.1,37.1,0.25,0.0
1571,1,0.02,0.001,0.1,37.2,0.25,0.0
1572,1,0.02,0.001,0.1,37.300000000000004,0.25,0.0
1573,1,0.02,0.001,0.1,37.400000000000006,0.25,0.0
1574,1,0.02,0.001,0.1,37.5,0.25,0.0
1575,1,0.02,0.001,0.1,37.6,0.25,0.0
1576,1,0.02,0.001,0.1,37.7,0.25,0.0
1577,1,0.02,0.001,0.1,37.800000000000004,0.25,0.0
